Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,Location,Region,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
X393ZC74,Visa,Retail,94344.0,2020-02-26 14:16:59,Bengaluru,South,48.0,Male,,105433.83,150000.0,Desktop,Wednesday,No
W336RF71,Visa,Retail,31516.0,2020-02-26 17:37:33,Lucknow,North,73.0,Female,45130.0,21533.3,50000.0,Contactless Payment Device,Wednesday,Yes
G144GP50,RuPay,Transportation,197029.0,2020-02-27 19:26:06,Kochi,South,48.0,Male,245044.0,158781.55,200000.0,Desktop,Thursday,Yes
K930AO77,Mastercard,Online Shopping,59675.0,2020-02-27 20:53:26,Jaipur,North,57.0,Female,158928.0,80265.64,150000.0,Point-of-Sale Terminal,Thursday,No
Q428VJ28,Mastercard,Online Shopping,134388.0,2020-02-27 22:17:12,Kochi,South,55.0,Female,143262.0,142675.34,200000.0,Contactless Payment Device,Thursday,Yes
P414KO76,Visa,Transportation,55995.0,2020-02-28 07:44:24,Hyderabad,South,62.0,Male,105011.0,54191.79,150000.0,Mobile,Friday,Yes
W798MA88,RuPay,Entertainment,146296.0,2020-02-28 12:58:27,Hyderabad,South,36.0,Female,132533.0,135923.07,150000.0,Point-of-Sale Terminal,Friday,No
V505LH24,Visa,Healthcare,33299.0,2020-02-28 16:38:40,Mumbai,West,39.0,Female,,16717.09,200000.0,Desktop,Friday,No
F636UY28,Visa,Retail,145209.0,2020-02-28 21:24:03,Pune,West,62.0,Female,186788.0,102577.88,150000.0,Unknown,Friday,No
Y636LB95,Visa,Retail,27242.0,2020-02-28 21:28:13,Mumbai,West,66.0,Male,60496.0,29492.17,50000.0,Mobile,Friday,No
G678CY92,Mastercard,Utility bill,42215.0,2020-02-29 04:25:44,Kolkata,East,21.0,Female,211074.0,56278.33,200000.0,Desktop,Saturday,No
I872QF88,Visa,Retail,42734.0,2020-02-29 06:46:22,Chennai,South,52.0,Female,,32435.07,50000.0,Point-of-Sale Terminal,Saturday,Yes
L393CD65,Mastercard,Online Shopping,173010.0,2020-02-29 10:54:13,Delhi,North,25.0,Female,198024.0,103473.32,200000.0,Point-of-Sale Terminal,Saturday,No
A643RU36,Visa,Entertainment,49435.0,2020-02-29 10:59:14,Kochi,South,45.0,Male,148554.0,54763.3,150000.0,Unknown,Saturday,No
R412DJ71,RuPay,Retail,35485.0,2020-02-29 14:33:49,Patna,East,26.0,Male,78802.0,21968.03,100000.0,Point-of-Sale Terminal,Saturday,Yes
M627QE93,Mastercard,Transportation,61836.0,2020-03-01 22:29:38,Kolkata,East,43.0,Male,241751.0,44470.42,200000.0,Unknown,Sunday,Yes
K379XK44,Visa,Utility bill,90604.0,2020-03-02 02:44:18,Ahmedabad,West,72.0,Female,82190.0,47713.86,100000.0,Point-of-Sale Terminal,Monday,No
X482LP25,American Express,Education,118907.0,2020-03-02 04:15:57,Bengaluru,South,22.0,Male,211831.0,108252.41,150000.0,Contactless Payment Device,Monday,No
B314OH38,Mastercard,Healthcare,137341.0,2020-03-02 12:42:52,Chennai,South,79.0,Male,221178.0,110604.19,150000.0,Mobile,Monday,No
A120MQ85,Mastercard,Retail,36632.0,2020-03-03 02:26:08,Chennai,South,61.0,Female,42817.0,38210.49,50000.0,Mobile,Tuesday,No
S626OV67,Mastercard,Online Shopping,91881.0,2020-03-03 07:52:00,Chennai,South,44.0,Female,,61293.17,100000.0,Contactless Payment Device,Tuesday,Yes
H471UM53,Mastercard,Education,85692.0,2020-03-03 10:07:27,Lucknow,North,71.0,Female,213513.0,84778.38,200000.0,Desktop,Tuesday,No
Y157UR10,Mastercard,Retail,62985.0,2020-03-04 01:10:28,Pune,West,58.0,Female,,47181.67,150000.0,Mobile,Wednesday,No
D225IT39,Mastercard,Healthcare,104430.0,2020-03-04 02:21:09,Hyderabad,South,66.0,Male,151556.0,,200000.0,Mobile,Wednesday,No
R552BI82,RuPay,Online Shopping,30701.0,2020-03-04 13:07:28,Ahmedabad,West,24.0,,46780.0,42381.48,50000.0,Desktop,Wednesday,No
C624SX89,American Express,Utility bill,41636.0,2020-03-04 15:19:33,Kolkata,East,38.0,Female,52007.0,44918.85,50000.0,Mobile,Wednesday,No
N857ES14,Visa,Online Shopping,130162.0,2020-03-05 06:12:13,Ahmedabad,West,70.0,Male,,115221.26,150000.0,Desktop,Thursday,No
B492VZ54,RuPay,Healthcare,28444.0,2020-03-05 11:29:37,Kolkata,East,45.0,Male,133332.0,39104.82,100000.0,Unknown,Thursday,No
A895HO57,RuPay,Education,77772.0,2020-03-05 12:45:36,Bengaluru,South,79.0,Female,78789.0,95907.78,100000.0,Mobile,Thursday,No
K924IS14,Visa,Entertainment,108464.0,2020-03-05 17:11:24,Patna,East,40.0,Male,130101.0,64016.1,150000.0,Desktop,Thursday,No
R130HZ51,Visa,Dining,32548.0,2020-03-05 17:36:45,Bengaluru,South,32.0,Female,35775.0,42806.16,50000.0,Contactless Payment Device,Thursday,No
E719LX18,Visa,Transportation,111602.0,2020-03-06 05:20:20,Mumbai,West,26.0,Male,114982.0,115423.6,150000.0,Point-of-Sale Terminal,Friday,Yes
E774OE92,Visa,Retail,45534.0,2020-03-06 10:51:03,Kochi,South,33.0,Male,,31210.26,50000.0,Point-of-Sale Terminal,Friday,Yes
L977IN69,Visa,Retail,40459.0,2020-03-06 12:29:57,Patna,East,78.0,Male,43940.0,27179.69,50000.0,Desktop,Friday,Yes
X422CM16,Visa,Retail,141732.0,2020-03-07 01:35:03,Ahmedabad,West,46.0,Male,218483.0,106688.06,150000.0,Contactless Payment Device,Saturday,No
D386IB67,Visa,Dining,39028.0,2020-03-07 08:08:57,Surat,West,74.0,Female,136325.0,31944.06,150000.0,Unknown,Saturday,No
F854JP40,Visa,Entertainment,196817.0,2020-03-08 03:18:11,Bengaluru,South,29.0,Male,173993.0,140885.42,200000.0,Mobile,Sunday,No
N243AS51,Mastercard,Education,106099.0,2020-03-08 04:42:27,Jaipur,North,50.0,Female,218101.0,58739.75,150000.0,Unknown,Sunday,No
Z535VV33,Visa,Education,133777.0,2020-03-08 06:18:12,Kolkata,East,29.0,Male,,155313.86,200000.0,Mobile,Sunday,No
Y977KB19,Mastercard,Online Shopping,47975.0,2020-03-08 10:08:56,Bengaluru,South,61.0,Male,,48430.84,50000.0,Desktop,Sunday,No
U543QK56,Mastercard,Utility bill,38704.0,2020-03-08 11:50:06,Kolkata,East,26.0,Male,,23136.0,150000.0,Unknown,Sunday,No
E584NU69,Visa,Online Shopping,28726.0,2020-03-08 16:38:11,Mumbai,West,35.0,Male,272915.0,11670.96,200000.0,Unknown,Sunday,Yes
V169EZ24,American Express,Retail,39301.0,2020-03-08 21:10:36,Kochi,South,52.0,Male,42504.0,,50000.0,Mobile,Sunday,No
R486NF18,Mastercard,Utility bill,32774.0,2020-03-09 23:23:14,Pune,West,62.0,Male,38365.0,43898.6,50000.0,Contactless Payment Device,Monday,No
H833SQ37,RuPay,Entertainment,48107.0,2020-03-10 03:16:04,Kochi,South,59.0,Male,125211.0,40567.73,100000.0,Mobile,Tuesday,Yes
D559NA47,Mastercard,Retail,96895.0,2020-03-10 06:23:29,Pune,West,55.0,Male,128650.0,,100000.0,Unknown,Tuesday,No
K309NL66,RuPay,Education,74340.0,2020-03-10 10:11:53,Bengaluru,South,61.0,Male,83947.0,69379.73,100000.0,Contactless Payment Device,Tuesday,Yes
Y855OI57,Mastercard,Retail,136043.0,2020-03-10 13:32:40,Kochi,South,64.0,Female,170455.0,146080.92,150000.0,Unknown,Tuesday,No
P493EU60,Mastercard,Retail,40450.0,2020-03-10 22:01:43,Surat,West,36.0,Female,67210.0,39597.17,50000.0,Unknown,Tuesday,No
Q543ZH16,Visa,Retail,111008.0,2020-03-11 03:30:41,Mumbai,West,35.0,Male,295855.0,86912.31,200000.0,Point-of-Sale Terminal,Wednesday,No
U670OR17,RuPay,Retail,32896.0,2020-03-11 07:36:48,Bengaluru,South,34.0,Male,74288.0,29794.77,100000.0,Unknown,Wednesday,No
L621FO98,Mastercard,Utility bill,70704.0,2020-03-11 10:46:45,Mumbai,West,68.0,Female,192007.0,69384.61,150000.0,Mobile,Wednesday,No
X194PM19,Visa,Utility bill,47868.0,2020-03-11 20:37:31,Mumbai,West,,Male,35405.0,24269.07,50000.0,Point-of-Sale Terminal,Wednesday,No
Q556QP74,RuPay,Dining,66304.0,2020-03-12 01:27:24,Jaipur,North,52.0,Female,141003.0,54025.63,150000.0,Desktop,Thursday,No
N309TI75,Visa,Entertainment,45780.0,2020-03-12 02:41:13,Hyderabad,South,38.0,Female,36877.0,43571.63,50000.0,Mobile,Thursday,No
V327EA41,Visa,Entertainment,47159.0,2020-03-12 03:49:36,Mumbai,West,79.0,Female,104519.0,43737.19,100000.0,Contactless Payment Device,Thursday,Yes
P751GL87,Visa,Utility bill,41968.0,2020-03-12 18:23:19,Patna,East,68.0,Female,49011.0,49669.13,50000.0,Point-of-Sale Terminal,Thursday,No
P349ES69,RuPay,Healthcare,44177.0,2020-03-12 23:58:11,Chennai,South,55.0,Female,75477.0,47709.27,100000.0,Desktop,Thursday,Yes
F560RQ47,Visa,Retail,28151.0,2020-03-14 07:13:19,Patna,East,27.0,Male,44013.0,,50000.0,Mobile,Saturday,No
T389HO90,RuPay,Online Shopping,64387.0,2020-03-15 04:37:00,Kolkata,East,64.0,Female,197407.0,53837.0,200000.0,Contactless Payment Device,Sunday,No
W945CS57,Visa,Retail,89237.0,2020-03-15 16:41:05,Surat,West,66.0,Male,157362.0,93680.97,150000.0,Unknown,Sunday,No
J555EV22,Visa,Retail,42319.0,2020-03-15 23:30:05,Lucknow,North,54.0,Female,53378.0,,50000.0,Desktop,Sunday,Yes
D599XF75,American Express,Dining,37399.0,2020-03-16 13:59:03,Kochi,South,60.0,Male,49659.0,24312.25,50000.0,Point-of-Sale Terminal,Monday,Yes
C981AX77,Visa,Education,67344.0,2020-03-16 18:57:55,Chennai,South,39.0,Male,,53108.36,200000.0,Desktop,Monday,No
F159NT43,American Express,Dining,49132.0,2020-03-16 20:22:20,Mumbai,West,64.0,Female,64317.0,32386.11,50000.0,Mobile,Monday,No
E705CH69,RuPay,Retail,37309.0,2020-03-17 19:37:56,Kochi,South,49.0,Female,55693.0,21042.67,50000.0,Point-of-Sale Terminal,Tuesday,No
E809GU37,Visa,Utility bill,190834.0,2020-03-17 21:56:16,Pune,West,42.0,Male,297743.0,,200000.0,Desktop,Tuesday,No
F760JR18,Mastercard,Retail,61519.0,2020-03-18 01:54:35,Chennai,South,53.0,Male,208565.0,34994.07,150000.0,Unknown,Wednesday,No
G183RB88,Visa,Dining,47950.0,2020-03-18 02:31:48,Jaipur,North,51.0,Male,47485.0,45242.66,50000.0,,Wednesday,Yes
Z502ZF77,Mastercard,Online Shopping,33670.0,2020-03-18 04:22:17,Ahmedabad,West,,Female,,19590.22,200000.0,Contactless Payment Device,Wednesday,No
O190FA57,Mastercard,Entertainment,97623.0,2020-03-18 13:01:48,Kochi,South,39.0,Female,237409.0,128007.69,200000.0,Contactless Payment Device,Wednesday,No
N434HE37,American Express,Retail,96979.0,2020-03-18 16:23:55,Ahmedabad,West,22.0,Male,,82832.24,100000.0,Contactless Payment Device,Wednesday,No
J578UG52,Mastercard,Entertainment,37910.0,2020-03-18 19:27:34,Hyderabad,South,36.0,Female,93275.0,43423.61,100000.0,Mobile,Wednesday,No
O889UH94,Visa,Entertainment,48237.0,2020-03-19 01:54:30,Surat,West,54.0,Female,271625.0,43968.76,200000.0,Unknown,Thursday,No
O780BY14,RuPay,Retail,41282.0,2020-03-19 02:46:05,Surat,West,64.0,Male,,18135.68,50000.0,Point-of-Sale Terminal,Thursday,No
F609RF11,Visa,Retail,136757.0,2020-03-19 05:14:32,Pune,West,39.0,Male,152401.0,60346.32,150000.0,Point-of-Sale Terminal,Thursday,No
W675RV50,Mastercard,Utility bill,42977.0,2020-03-19 12:11:42,Bengaluru,South,42.0,Male,145761.0,34443.41,100000.0,Mobile,Thursday,No
M384WY49,Visa,Transportation,84136.0,2020-03-20 10:28:56,Pune,West,26.0,Male,148943.0,90843.81,100000.0,Desktop,Friday,Yes
G447GD13,American Express,Retail,125909.0,2020-03-20 12:25:16,Kochi,South,24.0,Male,,141363.17,200000.0,Contactless Payment Device,Friday,Yes
J827OS60,Visa,Online Shopping,59716.0,2020-03-20 19:05:29,Bengaluru,South,55.0,Female,150731.0,72165.41,150000.0,Desktop,Friday,No
R902OY38,Mastercard,Healthcare,137357.0,2020-03-20 21:21:40,Lucknow,North,60.0,Male,131850.0,68701.99,150000.0,Contactless Payment Device,Friday,No
J333TI95,Visa,Retail,41600.0,2020-03-21 00:30:16,Lucknow,North,59.0,Female,174310.0,51243.88,150000.0,Unknown,Saturday,No
N594UF88,Visa,Utility bill,152896.0,2020-03-21 01:30:51,Pune,West,21.0,Female,237661.0,163193.61,200000.0,Mobile,Saturday,No
B331GA49,Visa,Transportation,68158.0,2020-03-21 02:42:29,Chennai,South,32.0,Male,245364.0,93502.23,200000.0,Desktop,Saturday,No
Z886IN41,American Express,Utility bill,31655.0,2020-03-21 04:00:19,Surat,West,29.0,Female,61485.0,35274.69,50000.0,Unknown,Saturday,No
C996MD28,American Express,Transportation,175266.0,2020-03-21 04:12:08,Chennai,South,58.0,Female,238415.0,133224.26,200000.0,Mobile,Saturday,No
Q310SY90,RuPay,Healthcare,112794.0,2020-03-21 09:27:27,Pune,West,37.0,Female,141379.0,120318.36,200000.0,Mobile,Saturday,No
T832YB93,Mastercard,Transportation,47257.0,2020-03-21 10:07:26,Chennai,South,30.0,Female,121672.0,48358.77,100000.0,Mobile,Saturday,No
O924DN76,Mastercard,Retail,99607.0,2020-03-21 12:55:56,Mumbai,West,33.0,,86550.0,65794.91,100000.0,Desktop,Saturday,Yes
H124XE22,American Express,Online Shopping,37377.0,2020-03-22 03:26:18,Chennai,South,78.0,Male,116635.0,15216.47,100000.0,Desktop,Sunday,No
K107VX15,RuPay,Online Shopping,27609.0,2020-03-22 04:41:33,Kolkata,East,63.0,Male,49867.0,23601.0,50000.0,Desktop,Sunday,Yes
K589WO80,Mastercard,Healthcare,48984.0,2020-03-22 07:07:42,Mumbai,West,61.0,Male,67983.0,27128.03,50000.0,Contactless Payment Device,Sunday,No
B569KE21,American Express,Retail,97754.0,2020-03-22 11:55:56,Hyderabad,South,69.0,Male,149330.0,57832.68,100000.0,Unknown,Sunday,No
J661PA56,RuPay,Transportation,27320.0,2020-03-22 16:08:21,Kolkata,East,59.0,Female,44409.0,35162.9,50000.0,Unknown,Sunday,No
I653ZK69,Mastercard,Retail,35130.0,2020-03-22 19:14:07,Bengaluru,South,75.0,Male,,38819.4,50000.0,Point-of-Sale Terminal,Sunday,No
A580GO18,RuPay,Dining,174155.0,2020-03-22 20:25:06,Kolkata,East,75.0,Female,285475.0,101159.33,200000.0,,Sunday,No
J535BZ19,Mastercard,Retail,107504.0,2020-03-23 01:28:34,Hyderabad,South,35.0,Male,210780.0,69162.97,200000.0,Unknown,Monday,No
Y841DM66,Mastercard,Transportation,71553.0,2020-03-23 01:36:55,Hyderabad,South,41.0,Male,75915.0,75904.68,100000.0,Contactless Payment Device,Monday,No
F700KH17,Mastercard,Dining,133304.0,2020-03-23 02:26:27,Patna,East,41.0,Male,143159.0,143235.65,150000.0,Point-of-Sale Terminal,Monday,Yes
U383ZZ35,Visa,Dining,199923.0,2020-03-23 17:01:34,Kochi,South,71.0,Male,163255.0,98170.12,200000.0,Contactless Payment Device,Monday,No
K485GW76,RuPay,Retail,33661.0,2020-03-24 02:50:23,Patna,East,62.0,Female,123403.0,38977.0,150000.0,Desktop,Tuesday,Yes
P434EF53,Mastercard,Online Shopping,136770.0,2020-03-24 03:57:01,Ahmedabad,West,43.0,Female,138452.0,91017.73,150000.0,Desktop,Tuesday,Yes
A791OK88,Mastercard,Dining,108794.0,2020-03-24 10:03:58,Kolkata,East,24.0,Male,176992.0,111800.02,200000.0,Desktop,Tuesday,No
Z907RQ96,Visa,Retail,90030.0,2020-03-24 14:23:01,Kochi,South,72.0,Male,212775.0,73276.27,150000.0,Desktop,Tuesday,No
S107UG82,Mastercard,Entertainment,168099.0,2020-03-25 03:06:21,Ahmedabad,West,19.0,Male,,77980.44,200000.0,Point-of-Sale Terminal,Wednesday,No
B729QY43,Mastercard,Healthcare,26892.0,2020-03-25 06:08:26,Delhi,North,56.0,Male,38424.0,,50000.0,Point-of-Sale Terminal,Wednesday,No
Y288PG36,Mastercard,Utility bill,74431.0,2020-03-25 10:27:48,Jaipur,North,51.0,Female,132128.0,82515.67,150000.0,Desktop,Wednesday,No
J318UV31,RuPay,Utility bill,55544.0,2020-03-25 20:50:00,Surat,West,26.0,Male,162705.0,75141.83,150000.0,Mobile,Wednesday,No
Q426HS22,Mastercard,Entertainment,80126.0,2020-03-25 21:33:23,Pune,West,64.0,Male,204295.0,49025.2,150000.0,Point-of-Sale Terminal,Wednesday,No
C122CK77,Visa,Retail,46883.0,2020-03-26 01:52:44,Delhi,North,27.0,Male,68715.0,37282.56,50000.0,Unknown,Thursday,Yes
S507WM49,Visa,Retail,120377.0,2020-03-26 12:15:35,Kochi,South,44.0,,205439.0,149845.0,200000.0,Desktop,Thursday,No
X128DX70,Visa,Dining,26550.0,2020-03-26 19:24:13,Bengaluru,South,57.0,Female,72450.0,30868.43,50000.0,,Thursday,No
T838ZV17,Mastercard,Transportation,138362.0,2020-03-26 21:28:27,Lucknow,North,78.0,Female,,73114.66,200000.0,Point-of-Sale Terminal,Thursday,No
O885WR51,American Express,Education,79957.0,2020-03-28 02:27:42,Lucknow,North,44.0,Male,141442.0,41160.77,100000.0,Contactless Payment Device,Saturday,No
N404PL82,American Express,Online Shopping,101878.0,2020-03-29 02:31:04,Kolkata,East,64.0,Male,206297.0,,150000.0,Desktop,Sunday,No
N998GN82,Mastercard,Education,117971.0,2020-03-29 08:48:53,Kolkata,East,,Male,230463.0,52195.06,200000.0,Unknown,Sunday,No
K963FO68,Mastercard,Retail,43038.0,2020-03-29 09:48:19,Pune,West,68.0,Male,50926.0,39932.12,50000.0,Unknown,Sunday,No
U550WN58,Visa,Dining,197443.0,2020-03-29 20:07:38,Hyderabad,South,52.0,Male,246094.0,,200000.0,Mobile,Sunday,No
C889NN87,American Express,Transportation,58777.0,2020-03-30 09:08:59,Mumbai,West,78.0,Male,110191.0,75041.22,150000.0,Contactless Payment Device,Monday,Yes
X611ON89,,Education,98635.0,2020-03-30 12:29:52,Kochi,South,69.0,Male,90011.0,63223.61,100000.0,Unknown,Monday,No
X764LT30,Visa,Utility bill,46972.0,2020-03-30 14:44:46,Pune,West,67.0,Female,71775.0,,50000.0,Mobile,Monday,No
S849QI62,Visa,Retail,114572.0,2020-03-30 21:48:04,Chennai,South,29.0,Female,185249.0,47895.44,150000.0,Contactless Payment Device,Monday,No
E918OP62,Visa,Transportation,32432.0,2020-03-31 00:24:47,Delhi,North,69.0,Male,,42041.38,50000.0,Desktop,Tuesday,No
V897WW82,Mastercard,Online Shopping,56701.0,2020-03-31 02:02:12,Surat,West,20.0,Male,208658.0,34627.89,150000.0,Point-of-Sale Terminal,Tuesday,No
D442DT59,RuPay,Transportation,59171.0,2020-03-31 03:19:52,Bengaluru,South,30.0,Male,147485.0,42468.83,200000.0,Contactless Payment Device,Tuesday,Yes
H417TQ39,Visa,Transportation,88447.0,2020-03-31 14:27:28,Lucknow,North,45.0,Female,164384.0,75107.24,200000.0,Unknown,Tuesday,No
P414RP23,Mastercard,Healthcare,67614.0,2020-03-31 15:30:17,Lucknow,North,62.0,Female,212449.0,59387.78,150000.0,Unknown,Tuesday,No
M945YT33,Visa,Utility bill,38699.0,2020-03-31 23:29:13,Chennai,South,40.0,Female,178343.0,46715.89,200000.0,Desktop,Tuesday,No
U232CD31,Visa,Education,31679.0,2020-04-01 00:11:29,Kochi,South,20.0,Female,46722.0,14709.36,50000.0,Point-of-Sale Terminal,Wednesday,No
H657UT29,Mastercard,Online Shopping,32025.0,2020-04-01 04:02:16,Lucknow,North,25.0,,84961.0,23885.16,100000.0,Point-of-Sale Terminal,Wednesday,No
Z767XR27,Visa,Utility bill,27566.0,2020-04-01 09:42:51,Jaipur,North,34.0,Male,135355.0,36860.97,100000.0,Contactless Payment Device,Wednesday,No
A106IL41,Visa,Utility bill,32921.0,2020-04-01 16:26:07,Kochi,South,42.0,Female,156209.0,16249.73,150000.0,Contactless Payment Device,Wednesday,No
T837ZR80,American Express,Online Shopping,124054.0,2020-04-02 01:30:39,Mumbai,West,25.0,Female,146198.0,99605.76,150000.0,Point-of-Sale Terminal,Thursday,Yes
V960SS94,American Express,Healthcare,30276.0,2020-04-02 17:43:31,Patna,East,41.0,Male,37568.0,36397.72,50000.0,Contactless Payment Device,Thursday,No
X862IB22,Visa,Entertainment,77318.0,2020-04-02 19:16:08,Lucknow,North,54.0,Male,178588.0,45056.19,150000.0,Contactless Payment Device,Thursday,No
K124JR99,American Express,Online Shopping,71265.0,2020-04-03 08:04:21,Pune,West,45.0,Male,127701.0,86855.55,150000.0,Contactless Payment Device,Friday,No
N658ZW86,American Express,Online Shopping,66763.0,2020-04-03 08:28:43,Kolkata,East,50.0,Female,106152.0,50069.58,100000.0,Unknown,Friday,Yes
H599FT79,Mastercard,Utility bill,27032.0,2020-04-04 00:53:09,Patna,East,30.0,Male,,15556.69,50000.0,Contactless Payment Device,Saturday,No
Y989EE95,Visa,Retail,44029.0,2020-04-04 23:07:25,Kochi,South,53.0,Female,,,100000.0,Point-of-Sale Terminal,Saturday,No
W736UO55,Visa,Entertainment,37295.0,2020-04-05 01:02:58,Ahmedabad,West,25.0,Male,46782.0,48732.75,50000.0,Mobile,Sunday,No
H902PD39,RuPay,Education,87805.0,2020-04-05 04:52:06,Lucknow,North,37.0,Female,,90479.39,100000.0,Point-of-Sale Terminal,Sunday,No
G261BB83,Mastercard,Healthcare,49660.0,2020-04-05 12:50:24,Kochi,South,22.0,Female,70475.0,40243.39,50000.0,Point-of-Sale Terminal,Sunday,No
D606RV11,Visa,Online Shopping,28832.0,2020-04-05 14:36:10,Mumbai,West,35.0,Female,63646.0,24661.86,50000.0,Point-of-Sale Terminal,Sunday,No
N583EQ81,Mastercard,Education,35834.0,2020-04-06 08:35:07,Chennai,South,67.0,Female,218741.0,43414.99,150000.0,Contactless Payment Device,Monday,No
B696IH65,RuPay,Education,43717.0,2020-04-06 10:51:31,Surat,West,61.0,Male,43302.0,47826.05,50000.0,Mobile,Monday,Yes
Q770PR89,Visa,Retail,134247.0,2020-04-06 14:33:20,Delhi,North,32.0,Male,180210.0,77806.71,150000.0,Point-of-Sale Terminal,Monday,No
G822YN20,Visa,Retail,34322.0,2020-04-06 16:12:14,Chennai,South,74.0,Female,105867.0,26361.69,100000.0,Unknown,Monday,No
E319KW75,American Express,Transportation,33956.0,2020-04-06 18:58:28,Surat,West,64.0,Male,38497.0,39814.31,50000.0,Point-of-Sale Terminal,Monday,Yes
O259EY48,Visa,Online Shopping,39190.0,2020-04-07 11:48:41,Surat,West,24.0,Female,65875.0,49980.59,50000.0,Unknown,Tuesday,No
S922AS12,Visa,Online Shopping,132323.0,2020-04-07 12:15:08,Hyderabad,South,60.0,Female,172560.0,80293.29,150000.0,Desktop,Tuesday,Yes
W500FY86,Mastercard,Education,43972.0,2020-04-07 16:58:46,Mumbai,West,58.0,Male,63403.0,40696.31,50000.0,Desktop,Tuesday,No
F860HY47,Visa,Education,27261.0,2020-04-08 01:01:45,Bengaluru,South,26.0,Male,,14957.69,50000.0,Desktop,Wednesday,No
S983KZ77,Visa,Online Shopping,30586.0,2020-04-08 02:36:31,Bengaluru,South,59.0,Female,,,50000.0,Point-of-Sale Terminal,Wednesday,No
B516XR17,American Express,Retail,44164.0,2020-04-08 04:03:58,Pune,West,68.0,Male,37871.0,36717.09,50000.0,Point-of-Sale Terminal,Wednesday,No
X219DC79,RuPay,Utility bill,77607.0,2020-04-08 10:33:45,Kochi,South,54.0,Female,121779.0,48451.62,100000.0,Point-of-Sale Terminal,Wednesday,No
C367TR61,Visa,Education,91123.0,2020-04-08 10:53:34,Jaipur,North,28.0,Female,161335.0,90125.85,150000.0,Mobile,Wednesday,No
S830BY89,Mastercard,Utility bill,37304.0,2020-04-09 03:55:43,Mumbai,West,29.0,Female,66403.0,40901.43,50000.0,Point-of-Sale Terminal,Thursday,No
W675BM23,American Express,Retail,198614.0,2020-04-09 05:26:25,Patna,East,25.0,Female,,154913.94,200000.0,Point-of-Sale Terminal,Thursday,No
I397WK59,Visa,Dining,58012.0,2020-04-09 09:15:48,Patna,East,39.0,Male,145133.0,45407.69,100000.0,Desktop,Thursday,No
N687HX24,RuPay,Transportation,40845.0,2020-04-10 02:22:47,Bengaluru,South,65.0,Male,48104.0,26976.4,50000.0,Point-of-Sale Terminal,Friday,No
C569HD88,Visa,Transportation,27766.0,2020-04-10 19:44:13,Lucknow,North,31.0,Male,237520.0,22426.51,200000.0,Contactless Payment Device,Friday,No
X763AP85,Mastercard,Education,36353.0,2020-04-10 19:45:56,Jaipur,North,21.0,Female,139969.0,17281.64,150000.0,Contactless Payment Device,Friday,No
C235WE84,American Express,Transportation,46258.0,2020-04-11 05:41:15,Delhi,North,26.0,Female,146508.0,39531.32,150000.0,,Saturday,No
G110KD14,Mastercard,Retail,75711.0,2020-04-11 11:50:35,Surat,West,57.0,Female,154103.0,68186.81,150000.0,Point-of-Sale Terminal,Saturday,No
